SaleID,WatchID,Date,Quantity,Sale Price (USD),Revenue (USD),Region,Retailer Type,Customer Segment
1668,6,2023-09-21,1,38545.8,38545.8,Middle East,Authorized Dealer,Collector
1465,7,2023-09-21,1,27640.99,27640.99,Europe,Boutique Store,First-time Buyer
721,2,2023-09-21,1,15230.37,15230.37,Middle East,Boutique Store,Collector
1681,5,2023-09-22,1,32162.95,32162.95,Europe,Boutique Store,Investor
228,8,2023-09-22,1,33656.74,33656.74,India,Boutique Store,First-time Buyer
1484,5,2023-09-22,1,34455.6,34455.6,India,Authorized Dealer,Collector
1149,2,2023-09-23,1,16060.01,16060.01,North America,Boutique Store,Gift Purchase
1745,1,2023-09-24,1,10089.66,10089.66,Europe,Authorized Dealer,Gift Purchase
1281,2,2023-09-25,1,14833.64,14833.64,North America,Boutique Store,Investor
1572,7,2023-09-25,1,29321.92,29321.92,India,Authorized Dealer,Investor
732,2,2023-09-26,1,14589.1,14589.1,Asia Pacific,Authorized Dealer,Investor
1786,5,2023-09-26,1,33985.61,33985.61,North America,Authorized Dealer,Collector
124,2,2023-09-26,1,14690.35,14690.35,Middle East,Boutique Store,Investor
1491,2,2023-09-27,1,16145.79,16145.79,India,Authorized Dealer,Gift Purchase
1029,7,2023-09-27,1,28930.95,28930.95,Europe,Auction House,Collector
391,2,2023-09-29,1,15297.58,15297.58,Asia Pacific,Boutique Store,Collector
1496,4,2023-09-30,1,42807.5,42807.5,North America,Authorized Dealer,First-time Buyer
956,2,2023-09-30,1,15745.83,15745.83,India,Boutique Store,First-time Buyer
181,8,2023-09-30,1,36163.99,36163.99,India,Authorized Dealer,First-time Buyer
1415,5,2023-10-01,1,31615.11,31615.11,Asia Pacific,Boutique Store,First-time Buyer
117,2,2023-10-02,1,15846.63,15846.63,Asia Pacific,Boutique Store,First-time Buyer
740,2,2023-10-02,1,15820.7,15820.7,Europe,Authorized Dealer,Investor
162,4,2023-10-02,1,48110.17,48110.17,Europe,Boutique Store,First-time Buyer
1307,8,2023-10-03,1,37436.39,37436.39,Europe,Auction House,First-time Buyer
233,1,2023-10-03,2,10458.69,20917.38,North America,Authorized Dealer,Investor
30,1,2023-10-04,1,10352.17,10352.17,Middle East,Auction House,First-time Buyer
1085,9,2023-10-05,1,234287.65,234287.65,North America,Boutique Store,Investor
621,3,2023-10-05,1,12826.09,12826.09,North America,Auction House,First-time Buyer
1144,1,2023-10-05,1,10961.13,10961.13,Europe,Boutique Store,First-time Buyer
862,7,2023-10-07,1,28764.37,28764.37,India,Online Exclusive,First-time Buyer
222,6,2023-10-07,1,37960.29,37960.29,Europe,Auction House,Investor
6,10,2023-10-07,1,249391.44,249391.44,Asia Pacific,Online Exclusive,Collector
432,5,2023-10-08,1,32294.38,32294.38,Asia Pacific,Online Exclusive,Investor
204,7,2023-10-08,1,28777.64,28777.64,North America,Boutique Store,First-time Buyer
778,2,2023-10-09,1,14622.2,14622.2,Asia Pacific,Boutique Store,First-time Buyer
236,1,2023-10-09,1,10407.38,10407.38,Asia Pacific,Boutique Store,First-time Buyer
384,5,2023-10-09,1,34077.55,34077.55,Europe,Boutique Store,First-time Buyer
1699,10,2023-10-10,1,265070.48,265070.48,Europe,Boutique Store,Collector
1486,9,2023-10-10,1,237511.47,237511.47,Europe,Online Exclusive,First-time Buyer
703,8,2023-10-10,1,36751.32,36751.32,Asia Pacific,Authorized Dealer,First-time Buyer
777,9,2023-10-10,1,212249.27,212249.27,North America,Authorized Dealer,First-time Buyer
711,4,2023-10-10,1,46165.9,46165.9,Europe,Authorized Dealer,Collector
1623,6,2023-10-11,1,36211.83,36211.83,Asia Pacific,Boutique Store,First-time Buyer
979,1,2023-10-11,1,11170.07,11170.07,India,Authorized Dealer,First-time Buyer
804,6,2023-10-12,1,40348.78,40348.78,North America,Authorized Dealer,Collector
1432,2,2023-10-12,1,14457.63,14457.63,Asia Pacific,Authorized Dealer,Collector
690,2,2023-10-13,1,15522.62,15522.62,Asia Pacific,Boutique Store,Collector
1381,2,2023-10-13,1,14725.6,14725.6,North America,Authorized Dealer,Gift Purchase
289,8,2023-10-13,1,36977.87,36977.87,Europe,Boutique Store,First-time Buyer
1800,2,2023-10-14,1,15115.28,15115.28,North America,Online Exclusive,Investor
654,2,2023-10-14,1,15933.51,15933.51,Europe,Boutique Store,First-time Buyer
64,11,2023-10-14,1,993802.84,993802.84,India,Online Exclusive,Gift Purchase
714,2,2023-10-14,1,14776.24,14776.24,India,Online Exclusive,Collector
1502,3,2023-10-14,1,13490.67,13490.67,North America,Authorized Dealer,Gift Purchase
653,1,2023-10-16,1,10700.38,10700.38,Middle East,Authorized Dealer,First-time Buyer
790,4,2023-10-17,1,46851.16,46851.16,India,Authorized Dealer,Investor
182,5,2023-10-17,1,31963.88,31963.88,North America,Boutique Store,First-time Buyer
128,8,2023-10-17,1,36362.9,36362.9,Europe,Authorized Dealer,First-time Buyer
760,4,2023-10-18,1,43489.74,43489.74,Europe,Online Exclusive,First-time Buyer
213,7,2023-10-18,1,26802.67,26802.67,North America,Authorized Dealer,First-time Buyer
834,2,2023-10-18,1,14857.25,14857.25,Asia Pacific,Authorized Dealer,Gift Purchase
1340,7,2023-10-19,1,27896.64,27896.64,North America,Authorized Dealer,Investor
1454,1,2023-10-19,1,10433.1,10433.1,North America,Authorized Dealer,Collector
1783,4,2023-10-21,1,43850.51,43850.51,Middle East,Boutique Store,Investor
941,1,2023-10-21,1,10122.5,10122.5,Middle East,Boutique Store,First-time Buyer
277,5,2023-10-21,1,33358.08,33358.08,Europe,Authorized Dealer,Investor
713,1,2023-10-22,1,10251.98,10251.98,Europe,Authorized Dealer,Collector
367,1,2023-10-22,1,10805.38,10805.38,Europe,Boutique Store,Collector
620,5,2023-10-23,1,31153.48,31153.48,North America,Online Exclusive,Gift Purchase
1066,8,2023-10-23,1,33863.05,33863.05,Europe,Auction House,Collector
303,6,2023-10-23,1,39058.82,39058.82,Asia Pacific,Authorized Dealer,Investor
1092,5,2023-10-23,1,31602.44,31602.44,Asia Pacific,Boutique Store,Gift Purchase
547,10,2023-10-23,1,257034.47,257034.47,Europe,Auction House,Gift Purchase
796,4,2023-10-25,1,48003.57,48003.57,Europe,Boutique Store,Investor
1103,2,2023-10-25,1,14706.88,14706.88,Asia Pacific,Authorized Dealer,Investor
139,3,2023-10-25,1,13162.85,13162.85,Europe,Online Exclusive,First-time Buyer
23,7,2023-10-26,1,28924.06,28924.06,India,Authorized Dealer,Gift Purchase
90,8,2023-10-26,1,36919.59,36919.59,Europe,Authorized Dealer,Investor
1404,7,2023-10-26,1,28421.48,28421.48,North America,Boutique Store,First-time Buyer
467,1,2023-10-26,1,10099.48,10099.48,Europe,Boutique Store,First-time Buyer
264,4,2023-10-26,1,45715.57,45715.57,North America,Boutique Store,Investor
496,6,2023-10-27,1,41011.52,41011.52,Europe,Authorized Dealer,Collector
879,4,2023-10-28,1,47902.96,47902.96,North America,Auction House,First-time Buyer
446,8,2023-10-28,1,37571.4,37571.4,Middle East,Boutique Store,First-time Buyer
1366,3,2023-10-29,1,13044.09,13044.09,North America,Boutique Store,Gift Purchase
1734,10,2023-10-30,1,250281.71,250281.71,Middle East,Online Exclusive,First-time Buyer
163,1,2023-10-30,1,10366.26,10366.26,Asia Pacific,Online Exclusive,First-time Buyer
1616,5,2023-10-30,1,33136.25,33136.25,Middle East,Boutique Store,First-time Buyer
1218,8,2023-10-30,1,35297.97,35297.97,Asia Pacific,Boutique Store,Investor
554,1,2023-10-31,2,11123.72,22247.44,Europe,Authorized Dealer,First-time Buyer
340,2,2023-10-31,1,15829.51,15829.51,Middle East,Boutique Store,Collector
93,3,2023-10-31,1,12303.23,12303.23,Middle East,Boutique Store,First-time Buyer
1081,3,2023-10-31,1,12022.31,12022.31,India,Authorized Dealer,First-time Buyer
759,1,2023-10-31,1,11273.66,11273.66,North America,Online Exclusive,First-time Buyer
51,1,2023-11-01,1,10028.28,10028.28,Asia Pacific,Boutique Store,Investor
671,1,2023-11-01,1,11235.92,11235.92,Asia Pacific,Boutique Store,Gift Purchase
992,1,2023-11-02,1,10092.52,10092.52,Middle East,Boutique Store,First-time Buyer
678,1,2023-11-02,1,11217.0,11217.0,North America,Boutique Store,Investor
111,9,2023-11-03,1,214320.11,214320.11,Europe,Boutique Store,Gift Purchase
500,7,2023-11-03,1,26794.21,26794.21,Europe,Online Exclusive,Collector
1320,7,2023-11-03,1,28880.32,28880.32,North America,Auction House,Collector
88,2,2023-11-04,1,15219.92,15219.92,North America,Boutique Store,Collector
1300,9,2023-11-04,1,212210.83,212210.83,Middle East,Authorized Dealer,Investor
207,6,2023-11-05,1,39530.85,39530.85,India,Boutique Store,Collector
537,8,2023-11-05,1,37289.86,37289.86,North America,Online Exclusive,First-time Buyer
1068,7,2023-11-05,1,28109.61,28109.61,India,Boutique Store,Collector
535,7,2023-11-05,1,29476.24,29476.24,Asia Pacific,Online Exclusive,Gift Purchase
1636,3,2023-11-06,1,13414.64,13414.64,India,Authorized Dealer,Investor
447,3,2023-11-07,1,13170.22,13170.22,Middle East,Authorized Dealer,Collector
783,3,2023-11-08,1,12747.91,12747.91,Europe,Boutique Store,Collector
1718,5,2023-11-08,1,33080.31,33080.31,Asia Pacific,Auction House,Investor
1463,8,2023-11-09,1,37064.67,37064.67,North America,Online Exclusive,Collector
810,1,2023-11-09,1,11123.89,11123.89,Europe,Online Exclusive,Gift Purchase
510,4,2023-11-09,1,45662.69,45662.69,Europe,Boutique Store,Collector
246,9,2023-11-09,1,232957.63,232957.63,North America,Boutique Store,Investor
1649,2,2023-11-09,1,14423.37,14423.37,Middle East,Auction House,Investor
853,4,2023-11-10,1,45960.03,45960.03,Europe,Online Exclusive,Investor
215,5,2023-11-11,1,32470.22,32470.22,Middle East,Auction House,Collector
843,8,2023-11-11,1,36602.59,36602.59,Asia Pacific,Authorized Dealer,Collector
1172,2,2023-11-11,1,14636.9,14636.9,Europe,Authorized Dealer,Collector
793,8,2023-11-12,1,33704.56,33704.56,Asia Pacific,Authorized Dealer,First-time Buyer
708,8,2023-11-12,1,36330.45,36330.45,Middle East,Authorized Dealer,First-time Buyer
1597,3,2023-11-12,1,13483.79,13483.79,Middle East,Boutique Store,Collector
18,2,2023-11-12,1,15394.11,15394.11,North America,Online Exclusive,First-time Buyer
479,8,2023-11-12,1,35294.47,35294.47,India,Online Exclusive,First-time Buyer
958,3,2023-11-12,1,12918.55,12918.55,Middle East,Online Exclusive,Collector
823,4,2023-11-13,1,43070.13,43070.13,North America,Authorized Dealer,First-time Buyer
755,2,2023-11-14,1,15705.44,15705.44,India,Authorized Dealer,Collector
828,9,2023-11-14,1,217286.45,217286.45,Europe,Boutique Store,Collector
765,2,2023-11-14,1,15794.46,15794.46,Middle East,Authorized Dealer,First-time Buyer
260,1,2023-11-14,2,10357.83,20715.66,Europe,Authorized Dealer,Investor
1053,1,2023-11-14,1,10898.48,10898.48,India,Authorized Dealer,Investor
904,2,2023-11-14,1,15237.85,15237.85,Europe,Boutique Store,First-time Buyer
702,3,2023-11-15,1,12668.14,12668.14,Asia Pacific,Authorized Dealer,First-time Buyer
327,3,2023-11-16,1,12922.23,12922.23,Asia Pacific,Authorized Dealer,Collector
1196,11,2023-11-16,1,981700.26,981700.26,Europe,Online Exclusive,Investor
1429,5,2023-11-17,1,34180.98,34180.98,North America,Authorized Dealer,First-time Buyer
55,8,2023-11-19,1,35836.33,35836.33,Europe,Online Exclusive,Collector
928,9,2023-11-19,1,222694.77,222694.77,Asia Pacific,Authorized Dealer,First-time Buyer
905,11,2023-11-19,1,1015924.66,1015924.66,Europe,Boutique Store,First-time Buyer
499,7,2023-11-19,1,27053.31,27053.31,Middle East,Authorized Dealer,Gift Purchase
110,1,2023-11-19,1,10384.6,10384.6,Asia Pacific,Boutique Store,Collector
421,2,2023-11-19,1,14767.5,14767.5,Europe,Boutique Store,Collector
1628,5,2023-11-20,1,34535.39,34535.39,Europe,Boutique Store,First-time Buyer
926,9,2023-11-20,1,215862.57,215862.57,Asia Pacific,Auction House,Collector
839,1,2023-11-22,2,10308.27,20616.54,Europe,Online Exclusive,Gift Purchase
747,10,2023-11-23,1,237595.73,237595.73,Asia Pacific,Auction House,Collector
1586,8,2023-11-23,1,35199.55,35199.55,Asia Pacific,Authorized Dealer,Investor
1798,7,2023-11-23,1,27119.11,27119.11,Europe,Boutique Store,Investor
1124,2,2023-11-23,1,14988.47,14988.47,Asia Pacific,Online Exclusive,First-time Buyer
1647,1,2023-11-24,1,10999.32,10999.32,Europe,Boutique Store,Collector
94,3,2023-11-24,1,12452.27,12452.27,Europe,Online Exclusive,Investor
521,9,2023-11-25,1,228662.75,228662.75,Europe,Online Exclusive,First-time Buyer
409,3,2023-11-25,1,12769.39,12769.39,India,Online Exclusive,Investor
549,9,2023-11-26,1,223126.81,223126.81,Europe,Boutique Store,Collector
178,1,2023-11-28,1,10702.8,10702.8,India,Authorized Dealer,First-time Buyer
1796,7,2023-11-28,1,26768.23,26768.23,Asia Pacific,Boutique Store,Investor
1703,1,2023-11-28,1,10847.57,10847.57,Asia Pacific,Boutique Store,Gift Purchase
709,2,2023-11-28,1,14433.6,14433.6,Europe,Auction House,First-time Buyer
1566,8,2023-11-28,1,37219.98,37219.98,Middle East,Online Exclusive,Investor
102,1,2023-11-29,1,11183.34,11183.34,Asia Pacific,Boutique Store,Collector
426,5,2023-11-29,1,33760.67,33760.67,North America,Boutique Store,First-time Buyer
1136,9,2023-11-29,1,232850.6,232850.6,Asia Pacific,Boutique Store,Collector
1687,5,2023-11-29,1,30865.46,30865.46,North America,Authorized Dealer,Gift Purchase
179,2,2023-11-29,1,15824.78,15824.78,Europe,Boutique Store,First-time Buyer
545,2,2023-11-29,1,15977.55,15977.55,India,Boutique Store,Investor
1152,3,2023-11-30,1,12522.52,12522.52,India,Auction House,Investor
1316,2,2023-11-30,1,15594.72,15594.72,India,Authorized Dealer,Investor
126,1,2023-11-30,1,11069.27,11069.27,Asia Pacific,Boutique Store,First-time Buyer
910,7,2023-11-30,1,29928.91,29928.91,North America,Authorized Dealer,Collector
680,6,2023-11-30,1,40578.59,40578.59,Middle East,Authorized Dealer,First-time Buyer
70,3,2023-11-30,1,13275.53,13275.53,Asia Pacific,Authorized Dealer,Investor
470,7,2023-12-01,1,27884.38,27884.38,India,Online Exclusive,Collector
42,2,2023-12-02,1,16138.41,16138.41,Europe,Boutique Store,Collector
971,1,2023-12-02,1,11333.22,11333.22,Middle East,Boutique Store,Collector
665,3,2023-12-02,1,11966.15,11966.15,Europe,Auction House,Collector
614,3,2023-12-03,1,12687.22,12687.22,Asia Pacific,Boutique Store,Collector
1663,9,2023-12-03,1,231284.21,231284.21,Europe,Boutique Store,Collector
1669,4,2023-12-04,1,43049.5,43049.5,Europe,Online Exclusive,First-time Buyer
251,1,2023-12-04,1,10556.3,10556.3,Middle East,Boutique Store,Investor
1312,1,2023-12-04,1,11104.62,11104.62,Middle East,Boutique Store,Collector
1753,1,2023-12-06,1,9976.14,9976.14,India,Authorized Dealer,First-time Buyer
572,8,2023-12-06,1,36196.01,36196.01,Asia Pacific,Boutique Store,Investor
456,1,2023-12-07,1,10319.63,10319.63,India,Boutique Store,First-time Buyer
1719,7,2023-12-07,1,28327.92,28327.92,North America,Authorized Dealer,Investor
985,1,2023-12-08,1,10210.45,10210.45,Middle East,Boutique Store,Investor
316,1,2023-12-08,1,11118.62,11118.62,Europe,Authorized Dealer,Investor
744,4,2023-12-09,1,43329.18,43329.18,North America,Boutique Store,First-time Buyer
108,1,2023-12-09,2,11238.32,22476.64,Europe,Boutique Store,Collector
1125,6,2023-12-10,1,38935.42,38935.42,Asia Pacific,Boutique Store,Collector
529,8,2023-12-10,1,33376.25,33376.25,Middle East,Online Exclusive,Collector
1052,7,2023-12-10,1,28013.0,28013.0,Middle East,Authorized Dealer,Collector
1691,8,2023-12-11,1,36900.65,36900.65,Middle East,Boutique Store,Collector
580,4,2023-12-11,1,43274.98,43274.98,Middle East,Auction House,First-time Buyer
1284,6,2023-12-11,1,38109.24,38109.24,Europe,Boutique Store,Collector
1538,1,2023-12-12,1,10010.26,10010.26,North America,Boutique Store,Gift Purchase
628,3,2023-12-12,1,12159.89,12159.89,North America,Online Exclusive,First-time Buyer
1263,5,2023-12-12,1,31540.02,31540.02,Europe,Authorized Dealer,Collector
1214,11,2023-12-12,1,971533.96,971533.96,Europe,Boutique Store,Collector
821,4,2023-12-13,1,44354.12,44354.12,Europe,Boutique Store,Collector
763,4,2023-12-14,1,45312.98,45312.98,Europe,Online Exclusive,Collector
838,2,2023-12-14,1,15489.6,15489.6,India,Boutique Store,Collector
1456,5,2023-12-15,2,33012.31,66024.62,Europe,Authorized Dealer,Investor
56,8,2023-12-15,2,34415.46,68830.92,Europe,Boutique Store,First-time Buyer
166,1,2023-12-15,1,10569.29,10569.29,India,Boutique Store,First-time Buyer
1283,5,2023-12-15,1,34347.21,34347.21,Asia Pacific,Authorized Dealer,Collector
317,8,2023-12-16,1,33406.64,33406.64,Europe,Boutique Store,Investor
388,3,2023-12-16,1,12204.15,12204.15,Europe,Boutique Store,Investor
562,2,2023-12-16,1,15198.65,15198.65,Middle East,Authorized Dealer,First-time Buyer
1279,3,2023-12-17,1,12835.18,12835.18,Middle East,Boutique Store,Collector
1709,3,2023-12-17,1,11879.44,11879.44,Middle East,Authorized Dealer,First-time Buyer
1638,1,2023-12-18,1,10197.54,10197.54,Europe,Auction House,First-time Buyer
1347,1,2023-12-19,1,10780.33,10780.33,North America,Boutique Store,First-time Buyer
1716,9,2023-12-19,1,230993.62,230993.62,North America,Authorized Dealer,Investor
1533,10,2023-12-19,1,255816.48,255816.48,Middle East,Boutique Store,First-time Buyer
1499,1,2023-12-20,1,10780.46,10780.46,North America,Boutique Store,Gift Purchase
247,2,2023-12-20,2,15353.28,30706.56,North America,Boutique Store,Investor
1770,3,2023-12-21,1,11949.09,11949.09,Europe,Boutique Store,Collector
870,1,2023-12-21,1,11078.12,11078.12,India,Authorized Dealer,First-time Buyer
1182,8,2023-12-21,2,35264.88,70529.76,Europe,Boutique Store,Investor
1545,3,2023-12-21,1,12694.89,12694.89,Europe,Online Exclusive,Collector
1527,1,2023-12-22,1,11299.89,11299.89,North America,Boutique Store,Collector
1693,7,2023-12-22,1,30155.12,30155.12,North America,Authorized Dealer,Gift Purchase
1487,5,2023-12-22,1,31747.32,31747.32,India,Authorized Dealer,First-time Buyer
1744,7,2023-12-23,1,27285.8,27285.8,North America,Authorized Dealer,Collector
1001,8,2023-12-23,1,37761.16,37761.16,Europe,Authorized Dealer,Collector
1754,8,2023-12-23,1,35839.42,35839.42,Middle East,Boutique Store,First-time Buyer
1353,5,2023-12-23,1,34511.46,34511.46,Middle East,Boutique Store,Collector
492,1,2023-12-23,1,11187.62,11187.62,India,Authorized Dealer,First-time Buyer
1573,3,2023-12-24,1,13299.09,13299.09,Europe,Authorized Dealer,Collector
1184,1,2023-12-24,1,11154.08,11154.08,North America,Online Exclusive,Collector
427,8,2023-12-24,1,34799.2,34799.2,India,Boutique Store,First-time Buyer
1296,1,2023-12-25,1,11268.18,11268.18,North America,Authorized Dealer,First-time Buyer
613,3,2023-12-25,1,12574.1,12574.1,Europe,Boutique Store,First-time Buyer
1232,3,2023-12-25,1,12811.16,12811.16,India,Boutique Store,Collector
539,1,2023-12-25,1,10745.73,10745.73,Europe,Boutique Store,Gift Purchase
726,6,2023-12-26,1,40324.96,40324.96,Asia Pacific,Boutique Store,First-time Buyer
54,4,2023-12-26,1,45748.4,45748.4,Asia Pacific,Authorized Dealer,Collector
174,2,2023-12-26,1,14682.88,14682.88,North America,Online Exclusive,Collector
851,8,2023-12-26,1,33348.45,33348.45,Europe,Boutique Store,Investor
1704,10,2023-12-27,1,242249.64,242249.64,India,Authorized Dealer,Investor
1448,1,2023-12-27,1,11001.6,11001.6,North America,Authorized Dealer,First-time Buyer
1571,2,2023-12-27,1,15670.52,15670.52,India,Boutique Store,Collector
1516,1,2023-12-28,1,10041.62,10041.62,North America,Boutique Store,Collector
622,7,2023-12-28,2,29196.81,58393.62,Europe,Boutique Store,Gift Purchase
619,7,2023-12-28,1,29419.45,29419.45,Middle East,Online Exclusive,Collector
984,2,2023-12-29,1,15837.44,15837.44,Middle East,Boutique Store,Collector
931,1,2023-12-30,1,10024.64,10024.64,North America,Boutique Store,Collector
1223,7,2023-12-30,1,29610.33,29610.33,Asia Pacific,Authorized Dealer,Gift Purchase
1065,2,2023-12-31,1,15710.54,15710.54,Europe,Boutique Store,First-time Buyer
1764,4,2023-12-31,1,44951.79,44951.79,India,Authorized Dealer,Investor
1398,3,2024-01-01,1,12330.41,12330.41,Middle East,Online Exclusive,First-time Buyer
445,6,2024-01-02,1,38077.86,38077.86,India,Boutique Store,Collector
540,1,2024-01-02,1,11024.44,11024.44,Middle East,Auction House,Gift Purchase
559,8,2024-01-03,1,34909.52,34909.52,Middle East,Boutique Store,First-time Buyer
1390,11,2024-01-03,1,925760.64,925760.64,Asia Pacific,Authorized Dealer,Collector
625,1,2024-01-05,1,10589.41,10589.41,Middle East,Boutique Store,Gift Purchase
1167,5,2024-01-06,1,31559.74,31559.74,India,Authorized Dealer,Collector
1584,5,2024-01-06,1,31188.54,31188.54,India,Online Exclusive,First-time Buyer
798,1,2024-01-07,1,10302.79,10302.79,Europe,Boutique Store,First-time Buyer
1318,5,2024-01-07,1,33947.23,33947.23,North America,Authorized Dealer,First-time Buyer
672,3,2024-01-07,1,11961.82,11961.82,Middle East,Boutique Store,Collector
1270,3,2024-01-07,1,12983.1,12983.1,North America,Auction House,Gift Purchase
1321,4,2024-01-07,2,43483.43,86966.86,India,Authorized Dealer,Collector
1328,3,2024-01-08,1,12910.77,12910.77,Europe,Authorized Dealer,Collector
1280,8,2024-01-09,1,34942.08,34942.08,Middle East,Boutique Store,Investor
930,3,2024-01-09,1,12481.04,12481.04,Asia Pacific,Authorized Dealer,Investor
848,5,2024-01-09,1,32068.67,32068.67,Asia Pacific,Boutique Store,First-time Buyer
379,1,2024-01-09,1,10534.19,10534.19,Asia Pacific,Authorized Dealer,First-time Buyer
1490,3,2024-01-09,1,12732.58,12732.58,Europe,Boutique Store,First-time Buyer
945,8,2024-01-09,1,34503.07,34503.07,Asia Pacific,Boutique Store,First-time Buyer
285,2,2024-01-10,1,15786.49,15786.49,Europe,Boutique Store,Collector
494,3,2024-01-11,1,12855.53,12855.53,Asia Pacific,Boutique Store,First-time Buyer
1446,6,2024-01-11,1,40125.08,40125.08,North America,Authorized Dealer,Investor
1731,1,2024-01-12,1,11322.09,11322.09,Europe,Boutique Store,Collector
1673,7,2024-01-12,1,27797.67,27797.67,Middle East,Authorized Dealer,Gift Purchase
252,4,2024-01-12,1,45187.4,45187.4,Asia Pacific,Online Exclusive,Gift Purchase
375,8,2024-01-12,1,37639.31,37639.31,North America,Authorized Dealer,First-time Buyer
970,1,2024-01-12,1,11321.95,11321.95,Europe,Boutique Store,Collector
477,8,2024-01-12,1,33899.29,33899.29,North America,Online Exclusive,Collector
1712,2,2024-01-12,1,15933.03,15933.03,Europe,Boutique Store,Collector
158,1,2024-01-12,1,10304.7,10304.7,Middle East,Auction House,Collector
689,9,2024-01-13,1,223327.39,223327.39,Middle East,Authorized Dealer,Investor
1423,7,2024-01-14,1,26785.98,26785.98,North America,Boutique Store,First-time Buyer
200,5,2024-01-14,1,32418.4,32418.4,Middle East,Boutique Store,Collector
551,5,2024-01-15,2,32990.92,65981.84,North America,Boutique Store,Collector
1314,7,2024-01-15,1,29391.34,29391.34,Middle East,Boutique Store,Collector
1418,3,2024-01-15,1,12696.41,12696.41,India,Boutique Store,Gift Purchase
394,4,2024-01-15,1,44510.89,44510.89,Middle East,Boutique Store,Collector
847,8,2024-01-16,1,33664.06,33664.06,Europe,Boutique Store,Gift Purchase
582,3,2024-01-16,1,12263.72,12263.72,Asia Pacific,Authorized Dealer,Collector
1175,8,2024-01-16,1,35716.13,35716.13,Asia Pacific,Authorized Dealer,Investor
1407,8,2024-01-18,1,35830.84,35830.84,Europe,Authorized Dealer,First-time Buyer
312,1,2024-01-18,1,10053.93,10053.93,Asia Pacific,Boutique Store,First-time Buyer
53,7,2024-01-18,1,29911.28,29911.28,Asia Pacific,Online Exclusive,Gift Purchase
1391,9,2024-01-19,1,212078.47,212078.47,North America,Boutique Store,Collector
1061,2,2024-01-19,1,14784.38,14784.38,India,Boutique Store,Gift Purchase
141,2,2024-01-19,1,15143.33,15143.33,Europe,Auction House,First-time Buyer
1452,1,2024-01-19,1,11085.29,11085.29,Asia Pacific,Authorized Dealer,Collector
996,5,2024-01-20,1,30437.55,30437.55,India,Authorized Dealer,First-time Buyer
1697,5,2024-01-21,1,32676.55,32676.55,Middle East,Authorized Dealer,Collector
1277,7,2024-01-21,1,28189.21,28189.21,Asia Pacific,Authorized Dealer,Collector
390,5,2024-01-22,1,33846.14,33846.14,North America,Authorized Dealer,Collector
326,7,2024-01-22,1,27075.23,27075.23,Asia Pacific,Authorized Dealer,First-time Buyer
1205,3,2024-01-22,1,12831.39,12831.39,Europe,Boutique Store,First-time Buyer
1759,3,2024-01-23,1,12564.83,12564.83,North America,Auction House,First-time Buyer
1076,5,2024-01-23,1,31644.11,31644.11,Middle East,Authorized Dealer,Collector
869,1,2024-01-24,1,10277.11,10277.11,Europe,Online Exclusive,First-time Buyer
269,8,2024-01-24,1,34005.28,34005.28,Middle East,Authorized Dealer,Investor
80,9,2024-01-24,1,221078.17,221078.17,Europe,Boutique Store,Collector
333,9,2024-01-25,1,236599.4,236599.4,North America,Authorized Dealer,Collector
1444,3,2024-01-25,1,12634.16,12634.16,India,Boutique Store,First-time Buyer
1096,2,2024-01-25,1,14709.71,14709.71,North America,Authorized Dealer,Investor
844,5,2024-01-25,1,31876.57,31876.57,North America,Boutique Store,Collector
884,7,2024-01-25,1,26643.71,26643.71,India,Boutique Store,Investor
699,4,2024-01-26,1,44381.92,44381.92,Middle East,Authorized Dealer,Investor
974,1,2024-01-26,1,10513.0,10513.0,Asia Pacific,Online Exclusive,First-time Buyer
1130,6,2024-01-26,1,37819.25,37819.25,Middle East,Authorized Dealer,First-time Buyer
609,4,2024-01-27,1,43353.42,43353.42,Asia Pacific,Authorized Dealer,Investor
1727,1,2024-01-27,1,10801.11,10801.11,Europe,Boutique Store,Collector
281,6,2024-01-27,1,37461.19,37461.19,Europe,Authorized Dealer,First-time Buyer
366,1,2024-01-27,1,11143.8,11143.8,Asia Pacific,Authorized Dealer,Collector
894,3,2024-01-27,2,13092.23,26184.46,North America,Boutique Store,Gift Purchase
1790,7,2024-01-27,1,29361.87,29361.87,North America,Authorized Dealer,First-time Buyer
677,5,2024-01-28,1,34250.94,34250.94,India,Boutique Store,Collector
607,9,2024-01-28,1,235299.07,235299.07,North America,Boutique Store,First-time Buyer
1543,6,2024-01-29,1,40281.26,40281.26,Middle East,Authorized Dealer,First-time Buyer
1518,5,2024-01-30,1,32628.1,32628.1,Europe,Auction House,Investor
272,6,2024-01-30,1,39371.78,39371.78,Middle East,Authorized Dealer,Collector
1355,5,2024-01-30,1,32134.24,32134.24,North America,Boutique Store,First-time Buyer
596,8,2024-01-30,1,34517.95,34517.95,Europe,Authorized Dealer,First-time Buyer
300,3,2024-01-30,1,12387.66,12387.66,Europe,Boutique Store,Gift Purchase
1261,4,2024-01-31,1,43090.63,43090.63,North America,Authorized Dealer,First-time Buyer
1134,10,2024-01-31,1,242743.92,242743.92,Europe,Boutique Store,Investor
1585,1,2024-02-01,2,10408.94,20817.88,Middle East,Boutique Store,First-time Buyer
254,7,2024-02-01,1,28917.85,28917.85,Middle East,Auction House,Collector
336,2,2024-02-02,1,14899.4,14899.4,Europe,Boutique Store,First-time Buyer
